Case No.,Action Plan,Country,Commitment Title,Full Text,Lead Institution,Supporting Institutions,Anti-corruption,Conflicts of Interest ,Asset disclosure,Audits & Controls,Whistleblower Protections,Budget Transparency,Citizen Budgets,Participatory Budgeting,E-petitions,Social Audits,Public Participation,Public Procurement,Access to Information,Records Management,Open Data,Elections & Political Finance,Law Enforcement & Justice,"
Public Service Delivery",E-government,Capacity Building,Legislation & Regulation,Private sector,Legislature,Sub-national governance,Judiciary,Media & Telecommunications,Education,Health & Nutrition,Citizenship & Immigration,Welfare & Social Security,Water & Sanitation,Infrastructure,Public Safety,Defense,Natural Resources,Aid,Nonprofits,Labor,Science & Technology,Gender & Sexuality,Human Rights,OGP,Sum,Compound,Cluster,PoC Specified?,Specificity,_Specificity,GC-PubInt,GC-PubRes,GC-PubSvc,GC-CorpAcc,GC-SafComm,Value - Info,Value - Part,Value - Acc,Value - Tech,_Relevant,NewvPre-exist,_New v Pre-existing,Potential Impact,_Pot Impact Coded,Timebound?,Start,End,_Before July 2013,Action,Plan,Actual Completion,_Actual Completion,Projected Completion,_Proj Completion,On time,On Schedule,Starred,New x Starred,Starred x Specificity,Next Y/N,Next steps
,2,Brazil,3.6. Development of the National System for the Promotion of Racial Equality (SINAPIR),"to definitely institutionalize the policy for racial equality and for coping with racism throughout the country. The effectiveness of the policy shall be increased, which may lead to the improvement of the public services targeted at the black population.",Special Secretariat for the Promotion of Racial Equality, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,3.7. Improvement of Mechanisms for Social Participation in the formulation of Public Policies,to improve and enhance mechanisms for social participation in the formulation of public policies through the establishment of references and general recommendations and the articulation of the existing mechanisms. These actions shall increase the effectiveness of forums for participation and of the public policies themselves.,General Secretariat of the Presidency of the Republic, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,3.8. Brazilian Portal for Social Participation,to develop a Portal with the aim of disclosing information on opportunities for social participation in the federal level and of stimulating the creation of communities for discussing topics related to citizen participation. The Portal is part of the development of the National Policy for Social Participation.,General Secretariat of the Presidency of the Republic, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,3.9. Open Data in the Ministry of Justice,"to standardize open government data with the aim of handling and connecting information, which shall increase the possibilities of its use by citizens. The disclosure of government data in an open format provides for the development and monitoring of indicators for transparency in public policies. Furthermore, it fosters the development of solutions and applications for managing and analyzing open data to be used by civil society organizations, research institutions and IT companies in the private sector.",Ministry of Justice, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,3.10. Electronic System for Public Consultations,"to implement an electronic system with the aim of making the Brazilian Health Surveillance Agency (ANVISA)’s Public Consultation process, with emphasis on the FormSUS, more accessible, agile and transparent. Furthermore, it shall provide for real time monitoring of contributions. The project’s primary objective is to ensure greater transparency of contributions and encourage social participation in AVISA’s Public Consultations.",Ministry of Health, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,3.11. Improvement of health services through the increased use of the National Health Card,"to improve the health services provided by the Unique Health System (SUS) by increasing the benefits of the National Health Card, which are inherent to a greater availability of the Card. This commitment shall enable linking procedures performed in the SUS to the public health care users, to the professionals who performed them and to the health units where they were performed. Thus, the implementation of this project shall enhance the guarantee of access to health care and increase the quality and effectiveness of services to citizens, as well as improve the quality of information and its use in the development and management of health policies.",Ministry of Health, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,4.1. Improvement of the Pro-Ethics Company Registry,"to improve the Pro-Ethics Company Registry with the aim of increasing the number of companies listed in the registry, which implement effective and impactful compliance programs. To this end, the disclosure policy of the registry shall be improved, as well as the strategy to give visibility to the companies listed in the registry. Furthermore, the registry rules and the integrity verification tools shall also be improved and new partnerships with other bodies and agencies of the public sector, the private sector and the civil society shall be established with the aim of strengthening the scope of the initiative.",Office of the Comptroller General, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,4.2. Expansion of the database of the National Debarment List (CEIS):,"to increase, through partnerships, the amount of information on the National Debarment List – a database maintained by the Office of the Comptroller General, with the aim of consolidating the list of companies and individuals that have suffered penalties that hinder the participation on procurements and the celebration of contracts with the Public Administration.",Office of the Comptroller General, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,5.1. Monitoring of the National Plan for Food and Nutrition Security (PLANSAN),"to develop and implement a monitoring methodology for the National Plan for Food and Nutrition Security, with the aim of enhancing the transparency of government actions and the accountability of financial resources for food and nutrition security.",Ministry of Social Development and Fight against Hunger, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,"5.2. Development of an Information System on the Maria da Penha Law (Law No. 11,340/2006)",to develop a system for collecting and storing standardized information on the public policies related to the Maria da Penha Law.,Secretariat for Women’s Policies, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,5.3. Development of processes for prior consultation under the 169 Convention of the International Labour Organization’s (ILO),"to study and assess the procedures for prior consultations provided for the 169 Convention of the ILO on indigenous and tribal peoples with the aim of ensuring the effective participation of these peoples on decision-making processes regarding legislative or administrative measures that affect them directly. This commitment is a joint effort of the General Secretariat of the Presidency and the Ministry for Foreign Affairs, with the support of the Ministry of Justice.","General Secretariat of the Presidency, Ministry for Foreign Affairs and Ministry of Justice", ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Brazil,5.4. Redesign of the Current Protection Programs,"to develop a new model for execution of protection programs with the aim of standardizing procedures and optimizing resources, tools and structures used to its operationalization. The process of transfer of resources under protection programs shall be improved to the achievement of this action’s objectives. Furthermore, intragovernmental coordination mechanisms shall be developed with the aim of improving the articulation of several agencies in actions relating to these programs. There shall also be a risk assessment for those who are under protection programs.",Secretariat for Human Rights and Ministry of Justice, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Ireland,Action 1.1 – Establishment of best practice standards for Open Data,"Best practice standards for the publication and licensing of Open Data in Ireland will be established and implemented drawing on best practice international standards and covering the following areas: carrying out a reiterative data audit, dataset selection, publishing high-quality data, licensing, engaging data users, encouraging data reuse, evaluating impact and identifying options for an appropriate benchmarking system for Open Data. In relation to recommendations on licensing, the transposition of the EU PSI Directive will be used to examine how the PSI licence can be aligned to international standards and definitions for ‘open’ and ‘re-usable’ Open Data. ",DPER - working closely with the network of Chief Information Officers in public bodies.,All public bodies will be involved in the delivery of this action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Ireland,Action 1.2 - Establishment of Ireland’s Open Data Platform,"Ireland’s Open Data Platform will be established. The Open Data published on the platform will strive to be compliant with the G8 Open Data Charter, including that the data will be available in open, machine-readable formats, with robust and consistent metadata. The Open Data Platform will contain a data catalogue that will allow citizens to search for datasets hosted by public sector bodies. Aligned with international best practices and to maximise the potential for data interoperability, the Open Data Platform will strive to publish 5-star quality data where possible. The Open Data Ireland Platform will also facilitate feedback from citizens, for example enabling citizens to request additional datasets, to provide information about applications for which the data is being utilized, and to provide practical knowledge about usability and quality of data sets. The Open Data Ireland Platform will be continually supported and new features added where necessary, for example, the potential of the platform to host datasets.",DPER - working closely with the network of Chief Information Officers in public bodies.,All public bodies will be involved in the delivery of this action.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Ireland,Action 1.3 – Undertake an audit of key datasets for publication,"An audit will be carried out of datasets available within the public service. On the basis of this audit, looking at international best practice, and in consultation with the general public, the high value data sets that should be prioritized for publication will be determined. This audit will also be an opportunity to ensure that all currently existing data sets are correctly catalogued on the Open Data Platform.",DPER - working closely with the network of Chief Information Officers in public bodies.,All public bodies will be involved in the delivery of this action.,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Ireland,Action 1.4 – Establish a roadmap for the Open Data and an evaluation framework to provide assessment of the ongoing Open Data,The roadmap will outline steps for the development of Open Data in Ireland over the next three years. The evaluation framework will set out quantitative and qualitative criteria to be met by the project at quarterly milestones over the next three years. The evaluation framework will include a progress assessment done regularly comparing G8 Open Data recommendations versus where we are at in Ireland and also benchmarking to best international practice,DPER - working closely with the network of Chief Information Officers in public bodies.,All public bodies will be involved in the delivery of this action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,Ireland,Action 1.5 – Establishment of an Open Data Ireland Governance Board (ODIGB) and Steering and Implementation Group (SIG) for Open Data Ireland,"These two bodies will be established by the Minister for Public Expenditure and Reform to ensure that a comprehensive governance and oversight and implementation framework is in place in Ireland for the future development of Open Data in line with the roadmap and evaluation framework outlined in Action 1.4. The ODIGB will be responsible for developing a strategy for Open Data in Ireland for approval by Government; and for agreeing the detailed implementation plan drawing on the roadmap (set out at Action 1.4 above) developed by the SIG for implementing that strategy. The members of the ODIGB will be appointed by the Minister of Public Expenditure and Reform, following the selection procedures set out at www.per.gov.ie/appointments-state-boards. The membership of the OGIGB will be drawn from key stakeholder groups for Open Data in Ireland including civil society. The individual members of the Board will be selected by the Minister for Public Expenditure and Reform on the basis of their demonstrated capacity and skills, expertise and experience to oversee the development of a national strategy for Open Data and a plan for the implementation of the strategy. The SIG will be responsible for achieving the objectives set out in the strategy through the development and implementation of the implementation plan reporting to the ODIGB. The SIG will include representatives from public bodies, industry, academia, and civil society organisations who can drive the implementation of a national strategy for Open Data in Ireland. The final Terms of Reference for the ODIGB and the SIG will be determined by the Minister following an open public consultation.",DPER - working closely with the network of Chief Information Officers in public bodies.,All public bodies will be involved in the delivery of this action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
